0.4609818	0.041380044	-0.10977691	-0.1901018	0.10789516	-0.0043190443	0.46666566	0.23721196	-0.12761928	0.33815154	0.31679574	-0.113698564	0.7299909	-0.14931466	-0.2156098	0.07432685	0.40414265	-0.60710084	0.33217895	-0.4462492
0.29471332	0.060327496	-0.095791616	-0.29737014	0.27998322	-0.028856536	0.6580496	-0.09330237	-0.47456336	0.11680355	0.31338844	0.07677301	0.32890338	-0.6081428	-0.39538446	-0.024584983	0.2561374	-0.12822238	0.029508922	-0.31356442
0.21077916	0.14575405	0.11453994	-0.15168333	0.41939715	-0.11683128	0.5976385	0.2444257	-0.15210101	0.20430411	0.037762713	0.21068299	0.27188227	-0.5724925	-0.2936634	0.27909005	-0.10413876	-0.7058451	0.30009595	-0.60493714
0.4829922	-0.17982917	0.056645364	0.023223968	0.2842866	0.23191515	0.67748994	-0.119950324	-0.25381204	0.21268897	-0.2349132	-0.065928124	0.31964672	-0.36845925	-0.19412792	0.20000711	0.21246964	-0.62191284	0.02467101	-0.11394445
0.28853205	-0.12688623	-0.21166283	-0.3001439	0.32671484	-0.10174801	0.7063609	0.038814064	0.20582217	0.69304794	0.525163	-0.5050941	0.18022299	-0.1877385	-0.24661075	-0.17965175	0.161225	-0.5513008	0.10250709	-0.51220673
0.1406639	-0.32293653	0.0004566205	-0.5003998	0.33337623	-0.083256364	0.5159512	-0.26887518	-0.45407498	0.042220473	0.40104115	0.32481888	0.5172367	-0.3943696	-0.115694866	-0.47899216	-0.00880689	-0.55230683	0.8152969	0.2721027
0.031397726	0.17079392	-0.01756397	0.015191431	0.33007693	0.23219614	0.3991673	-0.054649428	-0.4294347	0.1284821	0.22227663	-0.57425016	0.6385083	-0.30921254	-0.47711837	0.073604055	0.08128106	-0.5702256	0.6340693	-0.3645613
0.35354564	-0.12345113	0.16087	0.010374545	-0.0071861423	0.20213744	0.4582541	-0.49409786	-0.17104213	0.15111008	0.100487515	-0.30689064	0.38425937	-1.0455012	-0.69220924	0.010583059	0.33588666	-0.24525861	0.015304472	0.022135729
0.3178547	-0.30590755	-0.09811445	0.47099096	-0.051161274	0.72262007	0.5652863	-0.57852596	-0.61462516	0.4433914	0.21394522	-0.21035412	0.6361938	-0.75687295	-0.22023146	-0.3245582	-0.4405426	-0.36444145	0.4851159	0.2075596
-0.032772165	0.02497085	0.072565496	0.22255969	0.32923898	0.66261065	0.6837092	-0.095768504	-0.43825084	-0.37455556	0.42932153	-0.14263219	0.090493456	-0.28768408	-0.21329026	0.18954308	0.29481688	-0.89436615	0.1049596	0.015170878
0.16514313	-0.19485329	-0.21822181	0.1755677	0.5127604	0.558748	0.8441906	-0.6637983	-0.6302731	0.0097440565	0.42956725	-0.52322626	0.10552871	-0.14566955	-0.018407954	0.4094342	0.026598109	-0.31034794	0.5850295	-0.1958546
0.066780746	0.29236126	0.02766811	0.07391593	0.38430664	-0.15265554	0.782524	-0.25419948	-0.7440549	-0.1682438	0.20051256	-0.26508802	0.51711637	-0.22550863	-0.4532385	0.3540788	0.55633473	-0.21862227	0.2102614	-0.755907
0.19528712	-0.19086137	0.13909788	-0.103607655	0.11276685	-0.18006124	0.5666945	0.27829328	-0.42759103	0.11044967	0.2050758	-0.13669625	0.29104114	-0.45518917	-0.43388075	0.22214921	0.051162515	-0.44615227	0.5049031	-0.26472133
0.80849963	0.12826078	-0.18953042	0.251556	0.3092506	-0.17511465	0.42718175	0.1813742	-0.3390083	0.08744662	0.13815421	-0.7527083	0.32832295	-0.10457473	-0.24768169	-0.3334584	0.23803155	-0.8689669	0.08211384	0.044785906
0.081660196	0.5344137	-0.19867103	0.10099252	0.26729697	-0.27704716	0.9524174	0.1976352	-0.10662975	0.23714118	0.34864917	-0.4617402	0.38510725	-0.6426854	-0.45578554	0.30797964	0.5473935	-0.25684196	0.14553341	-0.23293966
0.33571383	-0.11299332	-0.5319938	-0.31251103	0.7000611	0.32958218	0.6190349	-0.44973338	-0.481619	0.24496484	-0.105244905	-0.38640806	0.10263104	0.0040059616	-0.08532567	0.1592524	-0.17001976	-0.7495572	0.0705521	-0.09321852
0.3453119	-0.09994996	0.26096418	-0.56847703	0.25853536	0.08749699	0.6656846	0.017644536	-0.17939498	0.109749384	0.047455836	0.13996427	-0.21476364	-0.3438944	0.10556733	0.12540764	0.36815733	-0.7711359	0.4078778	-0.28587556
0.5012056	0.04618502	0.42588836	-0.19536056	0.39734933	0.12478569	0.77859676	-0.12849051	0.075558685	-0.27426657	-0.26806134	-0.21298681	0.4093322	-0.79580605	-0.6498149	-0.11916553	0.73686796	-0.27271923	0.32873118	-0.2767511
0.42103288	0.47512892	-0.65740395	-0.011758839	0.5871121	-0.28403366	0.91446877	0.20304951	-0.25902987	0.12885469	0.3560258	-0.57127744	0.49550673	-0.27936605	-0.13781328	0.29413503	0.33724055	-0.33803543	-0.024410527	-0.10588876
