-0.0759206	0.026135793	0.21526678	-0.113566436	-0.123143315	0.15936689	0.144819	0.1809667	0.25415784	0.2320988	0.19259414	-0.32677147	-0.53318983	0.8581774	0.44588256	-0.13689512	-0.1310086	0.0673631	0.106808975	-0.37033102
-0.29406542	0.05485781	0.042912923	-0.014654465	-0.18082318	0.40189907	0.041220535	0.11915815	0.42965582	0.4765301	0.069378406	-0.18721855	-0.28356144	0.6223134	0.2124499	-0.13570325	-0.42656302	-0.22700576	-0.116848566	-0.47537932
-0.48333117	-0.21241806	0.21520035	-0.3985531	-0.18936886	0.32223496	0.02024662	0.6100144	-0.101498894	0.461568	0.23980188	-0.34085518	-0.53990406	0.1994543	0.36071262	-0.08170063	-0.22225368	-0.052092686	0.05126834	-0.625836
0.10860437	0.16077608	0.19633773	-0.048464566	-0.35061505	-0.009254275	0.09452171	0.36358187	-0.41254216	0.11540863	0.18764019	-0.2045091	-0.29509935	0.6132134	0.7102936	-0.24154791	-0.3584765	0.1669696	0.25692785	-0.75996065
0.5993973	0.1237525	-0.06120385	0.09262173	-0.4481274	-0.054776616	0.304757	0.36536914	0.42417738	0.8928388	-0.015480633	-0.3507946	0.0963895	0.8739384	0.32949066	0.22566296	-0.23982337	0.12101247	-0.13094853	-0.39060625
-0.15044197	-0.056104563	0.26857135	0.17355952	-0.14287837	0.35019287	0.39360544	0.47464517	0.037683237	0.45733416	0.34395343	-0.21931013	-0.19027306	0.9169015	0.3501223	0.42299137	-0.34319496	0.009171575	-0.31707954	0.04886033
-0.08337431	-0.15014938	-0.0035498396	-0.11004235	-0.114366874	-0.302875	0.5383711	0.04990565	-0.06344438	0.44182846	0.29292187	-0.7149747	-0.45017248	1.0084335	0.6272314	-0.07549841	-0.09737283	0.24948731	-0.3873151	-0.02124091
0.15056162	0.28866133	0.2100888	-0.052142937	-0.28986934	-0.037505444	0.22301075	0.03413976	0.5852553	0.5569971	-0.034606624	-0.4707942	-0.30079636	0.62006134	0.2535714	-0.22373363	-0.47196448	0.09001553	0.06370503	-0.69176364
-0.21965183	-0.24941862	-0.36267862	0.155076	0.030032419	0.27374944	-0.21856327	0.65077996	0.24771954	0.78218794	0.15292707	-0.027635423	-0.30400613	0.30929	0.41531682	0.225491	-0.36932406	-0.49238908	-0.014798529	-0.8173728
0.5675815	0.34233353	-0.148228	0.006819138	-0.1999357	-0.12836702	0.4101691	0.13589883	0.1578154	0.6355277	0.21097608	-0.6421987	-0.3093109	0.64693195	0.40098435	-0.013796328	-0.062005296	-0.027019275	-0.29814616	-0.48294497
0.45745954	0.7753987	0.16130207	0.29846165	-0.30965236	0.12440785	0.2570477	0.1823353	0.27535743	0.39269713	-0.042549416	-0.4572765	-0.19557278	0.37051043	0.40574992	0.20108174	-0.036173858	-0.07051405	-0.07495265	-0.96350527
0.034240264	-0.066521846	-0.02235356	-0.10193443	0.028683266	-0.2125023	0.56600523	0.6451714	0.102513686	0.31082293	0.45602268	-0.25982463	-0.12306036	1.0730184	0.27562508	-0.06504312	-0.37963104	-0.43678507	-0.12714307	-0.16398053
-0.30090785	-0.044051982	0.20696345	-0.06394343	-0.009275746	0.4573544	-0.17468953	0.18320106	0.13076535	0.06293712	0.2548844	0.028353887	-0.57879794	0.8397013	0.6663544	-0.029119829	-0.177882	-0.3788608	0.019138316	-0.29146647
